,uniq_id,product_name_FK,retail_price_FK,discounted_price_at_FK,product_name_AMZ,retail_price_AMZ,discounted_price_at_AMZ
14379,0ecdf542f0735c369c1458734633c1b9,Rejewel Alloy 18K Yellow Gold Bangle,600,300,REJEWEL ALLOY 18K YELLOW GOLD BANGLE,598,337
14380,945ee203ee5d83afcc7fd64530e7febd,Rejewel Alloy 18K Yellow Gold Bangle,600,300,REJEWEL ALLOY 18K YELLOW GOLD BANGLE,597,349
14381,3b4a42ebd5a9dbd866a0a2be62c2d2dd,U. R. GOD Business / Visiting 8 Card Holder,1198,499,U. R. GOD BUSINESS / VISITING 8 CARD HOLDER,1183,599
14382,e2e25e25abfce0b5c107613c031a25fd,Hubberholme Solid Men's Grey Track Pants,999,599,HUBBERHOLME SOLID MEN'S GREY TRACK PANTS,996,740
14383,8b62f32dd4a1a90a76ac3b2a337a6bb2,Shopnetix Stylish & Comfort Men's Lace up Mocassins (SNX-4449) Casuals,1499,449,SHOPNETIX STYLISH & COMFORT MEN'S LACE UP MOCASSINS (SNX-4449) CASUALS,1486,501
14384,b0229d4466ac60c7ba53c7ce9fabad7c,Jaycoknit Mediterranean Sea's Lucky Wooden Handcrafted Ship Part II Showpiece  -  17 cm,1799,399,JAYCOKNIT MEDITERRANEAN SEA'S LUCKY WOODEN HANDCRAFTED SHIP PART II SHOWPIECE  -  17 CM,1789,507
14385,e81b9e7f47cd0c05aeac4cff864f84e7,Hubberholme Solid Men's Grey Track Pants,999,599,HUBBERHOLME SOLID MEN'S GREY TRACK PANTS,979,742
14386,d2b76cc2675b8b98f78a5f8e8f31d952,UNCLE BENIT MONKEY CAP Cap,699,349,UNCLE BENIT MONKEY CAP CAP,689,390
14387,56024546519529cafdf162e55ecfee28,"GENIAL Casuals, Loafers",999,340,"GENIAL CASUALS, LOAFERS",985,429
14388,47d830af6eef7053a542c643b9086f8b,Hubberholme Solid Men's Red Track Pants,999,599,HUBBERHOLME SOLID MEN'S RED TRACK PANTS,986,717
14389,58ac1bd27cf7c6357c4bf5cba2a1b5a8,U. R. GOD Business / Visiting 15 Card Holder,599,269,U. R. GOD BUSINESS / VISITING 15 CARD HOLDER,597,320
14390,f6590377e215640c9d947d2585b3d16a,U. R. GOD Business / Visiting 15 Card Holder,599,269,U. R. GOD BUSINESS / VISITING 15 CARD HOLDER,592,319
14391,48702749935b80974896c9b864d0e87e,Hubberholme Solid Men's Grey Track Pants,999,599,HUBBERHOLME SOLID MEN'S GREY TRACK PANTS,992,728
14392,2bd8d2a710b16ba681bc966318c5107e,Ole Baby Classic Fashion Slip on Casual Suede Premium Leather With Warranty 2-3 years Loafers,1799,799,OLE BABY CLASSIC FASHION SLIP ON CASUAL SUEDE PREMIUM LEATHER WITH WARRANTY 2-3 YEARS LOAFERS,1788,922
14393,b36a826edd8badfe65bc767ac4812066,U. R. GOD Business / Visiting 10 Card Holder,599,269,U. R. GOD BUSINESS / VISITING 10 CARD HOLDER,580,310
14394,3162e1f697f6f87956d4db9936666c27,Speedwav 107751 LED Headlight With Bulb For Universal For Bike,1000,487,SPEEDWAV 107751 LED HEADLIGHT WITH BULB FOR UNIVERSAL FOR BIKE,998,540
14395,2984e6bee675ee4540be707eab96829d,"Rama Regular Fit Girl's, Women's Trousers",1499,599,"RAMA REGULAR FIT GIRL'S, WOMEN'S TROUSERS",1479,776
14397,fa6e8ba652ccc0b68f70e93e388bf1da,United Colors of Benetton Girl's Trousers,899,351,UNITED COLORS OF BENETTON GIRL'S TROUSERS,887,456
14398,984fb5c5cc0ccb43f8aae7a086dd1bea,SMS Lightweight Squirt Gun1WSP 1 L Hand Held Sprayer,599,369,SMS LIGHTWEIGHT SQUIRT GUN1WSP 1 L HAND HELD SPRAYER,588,422
14399,24a50c77d463d10a72f218232fc1663d,RJVON H4 Led Bike Head Light RJ48386 LED Headlight With Bulb For Royal Enfield,999,395,RJVON H4 LED BIKE HEAD LIGHT RJ48386 LED HEADLIGHT WITH BULB FOR ROYAL ENFIELD,991,508
14401,d72e6f4997f6f41e714ad5653b70462b,SRPC BAOER STARWALKER EXECUTIVE ROLLERBALL Pen Gift Set,1999,799,SRPC BAOER STARWALKER EXECUTIVE ROLLERBALL PEN GIFT SET,1995,1019
14404,ca11917c004033ed78c9442e8752956f,Autoplus M AP15 Arm Sleeve,899,440,AUTOPLUS M AP15 ARM SLEEVE,885,560
14405,377d0582f7def9c835b7a556138a1680,"Rama Regular Fit Girl's, Women's Trousers",1499,599,"RAMA REGULAR FIT GIRL'S, WOMEN'S TROUSERS",1494,668
14406,a48fb101009c465a46cf2073065dc668,SMS Elegant Squirt Gun 1 L Hand Held Sprayer,599,369,SMS ELEGANT SQUIRT GUN 1 L HAND HELD SPRAYER,592,413
14407,c110c519f54a3b9febf5feb44b364cf5,Autoplus M AP18 Arm Sleeve,799,225,AUTOPLUS M AP18 ARM SLEEVE,792,267
14408,ba59d9e5074a0b27c7bf0e2d5d57730b,SMS Squirt-Water-Gun05 1 L Hand Held Sprayer,599,369,SMS SQUIRT-WATER-GUN05 1 L HAND HELD SPRAYER,579,434
14411,d19674d2350d73f9c6b2dc58c5b0ccf0,SMS Lightweight Hose Pipe 1 L Hand Held Sprayer,599,369,SMS LIGHTWEIGHT HOSE PIPE 1 L HAND HELD SPRAYER,582,434
14413,078d6174ef06dc6ab9a9edeee44a4073,eSms Squirt-Water-Gun01 1 L Hand Held Sprayer,599,369,ESMS SQUIRT-WATER-GUN01 1 L HAND HELD SPRAYER,586,423
14414,97937cf536ccf421b4afad33ae5f6662,Yo Baby Girl's Trousers,850,204,YO BABY GIRL'S TROUSERS,841,237
14418,015f386e2e2bac9a6dcb306c7adfbdd4,Celix ANT1 3R Fin Shaped Decorative Car Antenna - Black Hidden Vehicle Antenna,699,290,CELIX ANT1 3R FIN SHAPED DECORATIVE CAR ANTENNA - BLACK HIDDEN VEHICLE ANTENNA,683,376
14420,81b0f843503f3f3fccabf55f8fdd15ee,Neon Georgette Embroidered Multi-purpose Fabric,2296,1148,NEON GEORGETTE EMBROIDERED MULTI-PURPOSE FABRIC,2284,1396
14421,1de2fbe70404b330f39ce9659d720d1d,Neon Cotton Embroidered Multi-purpose Fabric,1414,708,NEON COTTON EMBROIDERED MULTI-PURPOSE FABRIC,1395,793
14422,c63e4eefeb3494a632cfd31da5808986,Neon Cotton Embroidered Multi-purpose Fabric,1280,640,NEON COTTON EMBROIDERED MULTI-PURPOSE FABRIC,1269,826
14423,c9285c9d216d607a0ead0425ca16f19d,Neon Cotton Embroidered Multi-purpose Fabric,1730,865,NEON COTTON EMBROIDERED MULTI-PURPOSE FABRIC,1722,1076
14424,38ba1fb473926bde1491e143d89c5d63,Celix ANT4 AM/FM Decorative Zig Zag Aerial Car Antenna - Black Hidden Vehicle Antenna,799,345,CELIX ANT4 AM/FM DECORATIVE ZIG ZAG AERIAL CAR ANTENNA - BLACK HIDDEN VEHICLE ANTENNA,796,447
14425,08ea3424aab3ec97281f82a0510c6775,Jaipurkurti Striped Women's Straight Kurta,1599,699,JAIPURKURTI STRIPED WOMEN'S STRAIGHT KURTA,1582,848
14426,7c69c00917e360c84861508c2d116c62,Neon Cotton Embroidered Multi-purpose Fabric,1730,865,NEON COTTON EMBROIDERED MULTI-PURPOSE FABRIC,1723,973
14429,787fd8ee9fcc8dd4c2e07435a8e7363d,"Aarti Collections Women's Self Design Casual, Formal Denim Light Blue Shirt",1150,569,"AARTI COLLECTIONS WOMEN'S SELF DESIGN CASUAL, FORMAL DENIM LIGHT BLUE SHIRT",1146,712
14430,9c92348dd5b7f1333ae546e3f936efe8,Novicz SWM-GOGGLE-GREEN-PRC-112015-193 Swimming Goggles,399,199,NOVICZ SWM-GOGGLE-GREEN-PRC-112015-193 SWIMMING GOGGLES,389,236
14431,8c88066069c4e821e40b23c708a82458,SV Creations Shoulder Bag,1499,449,SV CREATIONS SHOULDER BAG,1487,582
14433,53c68f4c5d89d1cd292856670e2254cc,Novicz Swm-Goggle-Lightblue-Prc-112015-193 Swimming Goggles,399,199,NOVICZ SWM-GOGGLE-LIGHTBLUE-PRC-112015-193 SWIMMING GOGGLES,382,233
14435,0510896442d634fcf8122bd93e384ea3,Meow Wings Hand-held Bag,2200,999,MEOW WINGS HAND-HELD BAG,2189,1103
14438,74e5a3f6edb34d7e593a0d1854b0b886,Deep kitchen press Steel Grater and Slicer,453,259,DEEP KITCHEN PRESS STEEL GRATER AND SLICER,443,315
14439,4512b91edcf61de0b7bbd8f1fe04dc4a,Imported Sports Sipper 750 ml Water Bottle,899,349,IMPORTED SPORTS SIPPER 750 ML WATER BOTTLE,892,396
14442,3bcc76e2c96f0a0c316b6fc5d2ea5fdb,SV Creations Shoulder Bag,2599,1190,SV CREATIONS SHOULDER BAG,2598,1316
14443,3c016684622760697826e3ea55599d85,"i-gadgets Steel, Plastic Grater",299,199,"I-GADGETS STEEL, PLASTIC GRATER",279,221
14444,10fd644951c2c85f9ad8e167ac1e9a34,DLOOP Hand-held Bag,799,399,DLOOP HAND-HELD BAG,790,459
14445,02a02c1d70e3db6672600ede02c16d9e,Utsukushii Shoulder Bag,1199,499,UTSUKUSHII SHOULDER BAG,1187,614
14446,403d3d2e6a14e3e39d3e378b3f55e03b,SV Creations Shoulder Bag,2499,1199,SV CREATIONS SHOULDER BAG,2479,1415
14447,df75ead701069d27a6911ddd05c3523d,THERISE MD0005 Wired Headset,999,249,THERISE MD0005 WIRED HEADSET,989,294
14448,2eb1e20711bfa505cd02de701507f359,Desi Weaves Women's Shrug,1199,720,DESI WEAVES WOMEN'S SHRUG,1192,805
14449,63237f911417626168849445946ae8fb,Rosepetal Cotton Floral Diwan Set,2099,936,ROSEPETAL COTTON FLORAL DIWAN SET,2084,1154
14451,78a4891e5c4de818d73b33ab8eb6430b,V-AARCI Men's Vest,1299,528,V-AARCI MEN'S VEST,1286,661
14452,fd5dbfa28a8ca9be2b3d1d2e145c0f0c,SAYITLOUD Men's Vest,599,299,SAYITLOUD MEN'S VEST,586,381
14453,35adca931628a7b0edb847a4aa458694,SAYITLOUD Men's Vest,599,299,SAYITLOUD MEN'S VEST,586,330
14455,fe01aba6455e16fea5a9a3e3ca2859e7,NavyaRiti Striped Baby Boy's Polo Neck T-Shirt,700,369,NAVYARITI STRIPED BABY BOY'S POLO NECK T-SHIRT,690,434
14458,621ea04275d0c9ceb81ece8792367b48,C9 Women's Sports Bra,899,599,C9 WOMEN'S SPORTS BRA,888,672
14459,f1ba55131fbc66680fb993f6188fe726,Aarika Self Design Kurta & Pallazo,1299,499,AARIKA SELF DESIGN KURTA & PALLAZO,1285,593
14460,bdcc7e18ffed5390cd3107030992ffa6,Rishan Printed Baby Boy's V-neck T-Shirt,299,159,RISHAN PRINTED BABY BOY'S V-NECK T-SHIRT,294,189
14461,81df14e9c6419658dc459c232bcbb368,GND Wired Earphones Dynamic Handsfree Wired Headset,299,179,GND WIRED EARPHONES DYNAMIC HANDSFREE WIRED HEADSET,293,198
14465,ebc80150946a7b5d35b528fa5730f950,NavyaRiti Striped Baby Boy's Polo Neck T-Shirt,700,369,NAVYARITI STRIPED BABY BOY'S POLO NECK T-SHIRT,694,458
14466,d012734c10b06f91c3b9edf7fea9cfd9,SAYITLOUD Men's Vest,499,299,SAYITLOUD MEN'S VEST,481,366
14469,94df18b55a1edda22319fd5afbcd8abe,Aarika Self Design Kurta & Pallazo,2699,799,AARIKA SELF DESIGN KURTA & PALLAZO,2687,903
14476,8f0f52ebaae1a18f178fa9d721138530,Terracotta Terracotta Jewel Set,950,500,TERRACOTTA TERRACOTTA JEWEL SET,944,614
14477,3c7a349fefa2696ecd434dc7cb5fe2c6,Fayona Full Sleeve Solid Women's Jacket,1999,839,FAYONA FULL SLEEVE SOLID WOMEN'S JACKET,1996,989
14480,32ce17883fafb9aff234e303492db2be,Vidhya Kangan Brass Jewel Set,1000,500,VIDHYA KANGAN BRASS JEWEL SET,987,630
14481,3404a7a705f9becbb0f1a3e6ecf767b5,Serebroarts Iron Decorative Platter,2299,899,SEREBROARTS IRON DECORATIVE PLATTER,2293,1011
14482,2484516ef4507dae38395aacba6f73e4,Angelfish Designer Jewellery & Bangle Box Vanity Case,3500,586,ANGELFISH DESIGNER JEWELLERY & BANGLE BOX VANITY CASE,3489,710
14483,490b49333f507354a4246b20bb5adb67,Variation Kundan Alloy Jewel Set,1499,799,VARIATION KUNDAN ALLOY JEWEL SET,1479,923
14485,5c3b87a3bd287d491b1a753beeedc594,The Art Jewellery Brass Jewel Set,1599,795,THE ART JEWELLERY BRASS JEWEL SET,1597,881
14486,4662486e06a8e01dacce2fd81d3308f3,Goldencollections GC4379 Makeup and Jewellery Vanity Pouch,1044,522,GOLDENCOLLECTIONS GC4379 MAKEUP AND JEWELLERY VANITY POUCH,1029,629
14487,466ee100e42a64cf3a4b7e34e0fc3589,Vendee Fashion Brass Jewel Set,1298,649,VENDEE FASHION BRASS JEWEL SET,1289,807
14488,827becd140bd464843e936a6adb4c2d8,"Merchbay Wild Accessory Box | Artist : Pravesh Mishra Jewellery, Make up, etc. Vanity Accessory Box",1599,799,"MERCHBAY WILD ACCESSORY BOX | ARTIST : PRAVESH MISHRA JEWELLERY, MAKE UP, ETC. VANITY ACCESSORY BOX",1586,952
14490,1ac469a4c0c86c671b6180f0769dd9a6,Utsokt Brass Jewel Set,1599,899,UTSOKT BRASS JEWEL SET,1588,1081
14493,1bde6d99ca3729a043013e766e84a8b7,Celebrity Elegant And Strong Case Makeup Vanity Case,1499,649,CELEBRITY ELEGANT AND STRONG CASE MAKEUP VANITY CASE,1498,794
14494,e9812e03cb4c33d5360f5f46bf13e0fc,The Art Jewellery South Indian Style Ruby & Emerald Rajwadi Brass Jewel Set,1899,945,THE ART JEWELLERY SOUTH INDIAN STYLE RUBY & EMERALD RAJWADI BRASS JEWEL SET,1891,1098
14498,d0ec93fae661f90e1a36d94910488625,Voylla Alloy Jewel Set,1430,720,VOYLLA ALLOY JEWEL SET,1429,884
14502,ef2e8539bd441ff06f9aa35946b522d5,Vidhya Kangan Brass Jewel Set,1200,600,VIDHYA KANGAN BRASS JEWEL SET,1181,747
14505,c3c23b5aa5e388e5f71883f61d1a0561,Vedic Deals Couple Radium Statues Showpiece  -  28 cm,1499,499,VEDIC DEALS COUPLE RADIUM STATUES SHOWPIECE  -  28 CM,1495,587
14506,ed7c93d5a30b7191821cb9e8959091ac,"Merchbay Colorful Doodles Accessory Box | Artist : Pratyusha Subramaniam Jewellery, Make up, etc. Vanity Accessory Box",1599,799,"MERCHBAY COLORFUL DOODLES ACCESSORY BOX | ARTIST : PRATYUSHA SUBRAMANIAM JEWELLERY, MAKE UP, ETC. VANITY ACCESSORY BOX",1584,992
14507,8a8b6d0036cfe8dd85ad81778812d712,Abhushan Alloy Jewel Set,2299,949,ABHUSHAN ALLOY JEWEL SET,2289,1066
14509,c9be7dc785bc8c0ea68d02b3305eeaa5,Sassafras Full Sleeve Solid Women's Jacket,1700,1019,SASSAFRAS FULL SLEEVE SOLID WOMEN'S JACKET,1696,1263
14510,38e061de42204ab9e0d90672e9ea2010,Voylla Alloy Jewel Set,1329,669,VOYLLA ALLOY JEWEL SET,1310,774
14513,12bf7e75bbd43fe636596e432fb76021,Serebroarts Iron Decorative Platter,2199,1049,SEREBROARTS IRON DECORATIVE PLATTER,2195,1277
14517,331e2cb280bdaeb1c8ac479ed8336bbc,Voylla Alloy Jewel Set,1179,669,VOYLLA ALLOY JEWEL SET,1170,785
14518,21b4a7007cfe2a3158387dc17075bdcf,Uberlyfe Elegant 3 Level Jewellery Box Vanity Case,2200,899,UBERLYFE ELEGANT 3 LEVEL JEWELLERY BOX VANITY CASE,2193,1018
14520,aedecaefa91c85f8258c4833aa620be1,Voylla Alloy Jewel Set,1060,530,VOYLLA ALLOY JEWEL SET,1043,604
14522,42770faa04bfcf2b62e7ef335e1b1965,Hand Art Terracotta Mask Showpiece  -  28 cm,1299,649,HAND ART TERRACOTTA MASK SHOWPIECE  -  28 CM,1291,790
14524,53010f3134e34313fb68f9dd840fe0c6,NYN 80158,869,199,NYN 80158,856,229
14526,00610b5557d458369d1f9a31cf81850f,Aarnaa White Checkker Alloy Jewel Set,2000,899,AARNAA WHITE CHECKKER ALLOY JEWEL SET,1997,994
14532,92866dd0d9cf34eb89eba5b381914ec6,Saarah Self Design Kurta & Salwar,2400,1099,SAARAH SELF DESIGN KURTA & SALWAR,2389,1307
14533,c1b084a6af1ca74db783047d4de81996,Riddhi Siddhi Clone,499,299,RIDDHI SIDDHI CLONE,481,357
14535,a44ddea1175f5e106dfef9a6f583554c,Himmlisch AAD0524 Car Armrest,1799,999,HIMMLISCH AAD0524 CAR ARMREST,1784,1106
14536,3ac93e2a6b2f59ed6558f2a098e47c06,Sifty Collection Acrylic Painting,1999,799,SIFTY COLLECTION ACRYLIC PAINTING,1979,990
14537,2999eac23ab6918f510818a53d4cb960,Texco Women's Track Top,799,499,TEXCO WOMEN'S TRACK TOP,785,580
14538,d1f5931f5cbd803bdbfc0b04e9bdceb0,Royal Men's Kurta and Churidar Set,1999,999,ROYAL MEN'S KURTA AND CHURIDAR SET,1997,1254
14539,0eda3bdfc708befc62e26022eff2c700,Himmlisch AAD0517 Car Armrest,1799,999,HIMMLISCH AAD0517 CAR ARMREST,1784,1194
14542,7cc40467947e19b42fac5323df7ceec3,Trends On Wall Panihari Acrylic Painting,499,224,TRENDS ON WALL PANIHARI ACRYLIC PAINTING,489,286
14543,e018941cbd5230dda7f9dce9f0c72d15,Arshia Fashions Printed Kurta & Leggings,1999,1099,ARSHIA FASHIONS PRINTED KURTA & LEGGINGS,1983,1261
14544,c0e5cfc2688fbd1a5f23490851c7a0c0,"SRK GROUPS Aluminium, Wooden Home Temple",1400,799,"SRK GROUPS ALUMINIUM, WOODEN HOME TEMPLE",1396,946
14545,6de35ef92630c19ab5767e915342042a,Skycandle.in Multicolor Paper Lantern,500,220,SKYCANDLE.IN MULTICOLOR PAPER LANTERN,498,253
14546,e347e7eca70e01badc3bdf6c154ac7c4,CoffeeBean Regular Fit Baby Girl's Pink Trousers,1199,479,COFFEEBEAN REGULAR FIT BABY GIRL'S PINK TROUSERS,1180,537
14547,ff48fe60eb971fafff040155466e1696,"Hiakan KNEE FIT STRIPED Knee Support (XL, Black, White)",260,140,"HIAKAN KNEE FIT STRIPED KNEE SUPPORT (XL, BLACK, WHITE)",259,182
14548,0f2a07a4eb6fe738d5fe641f77c01888,Speedwav Plastic Car Bumper Guard,560,328,SPEEDWAV PLASTIC CAR BUMPER GUARD,546,402
14549,e4444320fe3d8ee0097e47d809090879,Speedwav Stainless Steel Car Bumper Guard,999,360,SPEEDWAV STAINLESS STEEL CAR BUMPER GUARD,990,398
14550,7735ff8c72e57ec1e20d442e37314bb6,I-Pop Plastic Car Bumper Guard,1050,578,I-POP PLASTIC CAR BUMPER GUARD,1034,728
14551,3c4dd84f0a5bfbcab31bfddaad801dcb,PDI Plastic Car Bumper Guard,700,449,PDI PLASTIC CAR BUMPER GUARD,683,498
14552,a8948061328ceef747c93cd922033316,I-Pop Plastic Car Door Guard,1200,658,I-POP PLASTIC CAR DOOR GUARD,1188,767
14554,29be58f14e83f7869539e9b0ede48560,Speedwav Plastic Car Bumper Guard,560,328,SPEEDWAV PLASTIC CAR BUMPER GUARD,542,409
14556,035e9038cd6106f8e177b3e9847ec89e,Woodman Steel Car Bumper Guard,900,499,WOODMAN STEEL CAR BUMPER GUARD,893,609
14557,660e29897a6088c16106afe894d32caf,I-Pop Plastic Car Bumper Guard,1050,578,I-POP PLASTIC CAR BUMPER GUARD,1047,663
14558,74a4cbe5c9f227bf6e7cffd9cc42f9bb,Woodman Steel Car Bumper Guard,2100,1099,WOODMAN STEEL CAR BUMPER GUARD,2095,1407
14559,8bfdba521059ad137275d930dbfdaaa4,Speedwav Stainless Steel Car Bumper Guard,999,360,SPEEDWAV STAINLESS STEEL CAR BUMPER GUARD,991,408
14560,9f6eb0e6cb5cd245b5dfcffad0da7ea7,Woodman Steel Car Bumper Guard,2100,1099,WOODMAN STEEL CAR BUMPER GUARD,2085,1209
14561,bdc28a3906f2b41bfb71f627eb47d35b,I-Pop Plastic Car Bumper Guard,1050,578,I-POP PLASTIC CAR BUMPER GUARD,1039,668
14562,72fc51e3949799c0c694534325ad2cac,Zovi Regular Fit Men's Trousers,799,519,ZOVI REGULAR FIT MEN'S TROUSERS,796,634
14563,89c37013eca5e5f2329f1ab40e272ba2,Mavango Slim Fit Men's Trousers,1980,699,MAVANGO SLIM FIT MEN'S TROUSERS,1961,846
14564,dd2be34547c3e71ff81faee9aa4a89d1,Frankline Plus Regular Fit Men's Trousers,1599,499,FRANKLINE PLUS REGULAR FIT MEN'S TROUSERS,1584,614
14566,351a8f12619ad018a9c7c53cd41fa075,Yepme Regular Fit Men's Trousers,1899,899,YEPME REGULAR FIT MEN'S TROUSERS,1897,1136
14567,9441eef99e8a6bc18ae175f15a3d7c7b,Klaska SP-004 Pouch,1090,499,KLASKA SP-004 POUCH,1076,628
14568,93c8e07f6c3b67d46511c939d4857928,Artnconcept Abstract Cushions Cover,2499,649,ARTNCONCEPT ABSTRACT CUSHIONS COVER,2491,785
14569,d8b4037f7364c3c42103662a1089f555,D'Panache Pouch Potli,1099,499,D'PANACHE POUCH POTLI,1079,557
14570,334411df7064349c3a217d1ed5ae695c,Amore Square Wood Coaster Set,699,199,AMORE SQUARE WOOD COASTER SET,692,221
14572,50f696d19c8c308e0cb46d9218f5f991,Shy Store Women's Leggings,1598,555,SHY STORE WOMEN'S LEGGINGS,1585,656
14574,e7079f8eb2d8d63a11fe27999de8c872,Amore Square Wood Coaster Set,699,199,AMORE SQUARE WOOD COASTER SET,696,251
14576,74e1c41e669737c6b5d19fb28e8f17af,Zadine Women's Leggings,755,449,ZADINE WOMEN'S LEGGINGS,744,505
14577,6da10d07474588ecaac8a3faff53ad85,Amrita Singh Tote,1900,1099,AMRITA SINGH TOTE,1881,1214
14578,c4ac93e194281d6d1450ffdaa52f5f99,Shop Rajasthan Cotton Floral Single Bedsheet,799,199,SHOP RAJASTHAN COTTON FLORAL SINGLE BEDSHEET,791,236
14580,79d83ea45d88b2e757e962a3d7c1516c,Snehkriti Traditional and Ethnic Potli,150,95,SNEHKRITI TRADITIONAL AND ETHNIC POTLI,146,105
14581,917a6fcde111cf8af39827581c896061,AS42 Women's Leggings,499,259,AS42 WOMEN'S LEGGINGS,495,310
14582,c698d66c0f9e0ce5b084e1d9c33efbad,Heels & Handles Pouch Potli,560,130,HEELS & HANDLES POUCH POTLI,557,149
14585,5436350ed3999a9eff5f43e60f640922,"Be 13 Self Design Girl's Lehenga, Choli and Dupatta Set",1890,907,"BE 13 SELF DESIGN GIRL'S LEHENGA, CHOLI AND DUPATTA SET",1889,1100
14586,fb06b7b14a805d77cbcbfb5257b6d370,Shoprillo Women's Solid Formal Shirt,2399,805,SHOPRILLO WOMEN'S SOLID FORMAL SHIRT,2396,978
14590,3a3bc6daf152bf0bb985fc67fcf40579,"Be 13 Self Design Girl's Lehenga, Choli and Dupatta Set",1485,712,"BE 13 SELF DESIGN GIRL'S LEHENGA, CHOLI AND DUPATTA SET",1480,894
14594,29f2f183727b2004d0dc5d907431ded5,Thoughtroad Small PAPER Sticker,500,325,THOUGHTROAD S PAPER STICKER,493,392
14596,17fc7573e9f2934f960bff05562cfedf,Ted Smith Full Rim Wayfarer Frame,1890,1130,TED SMITH FULL RIM WAYFARER FRAME,1887,1244
14597,33587e861ed3b51f9fef9670c6a029fc,Shoprillo Women's Solid Formal Shirt,2399,805,SHOPRILLO WOMEN'S SOLID FORMAL SHIRT,2395,935
14599,c12d9278d3bc401600cb952045eca15f,Home Delight Colour Changing Automatic Sensor Mushroom Night Lamp,500,275,HOME DELIGHT COLOUR CHANGING AUTOMATIC SENSOR MUSHROOM NIGHT LAMP,499,356
14602,847837022c38fcbce2053c9ab9852001,Shoprillo Women's Solid Formal Shirt,2399,805,SHOPRILLO WOMEN'S SOLID FORMAL SHIRT,2389,989
14603,d0af9dbaebc696a26163174195703eeb,DECOREX 6W LED Panel Light (Light Colour : Neutral White) Night Lamp,600,400,DECOREX 6W LED PANEL LIGHT (LIGHT COLOUR : NEUTRAL WHITE) NIGHT LAMP,599,453
14604,2893598712837a1e0c422764aefee8bd,"Great Art Printed Girl's Lehenga, Choli and Dupatta Set",1499,893,"GREAT ART PRINTED GIRL'S LEHENGA, CHOLI AND DUPATTA SET",1487,984
14605,ce859e2dd36ab5b191ed45e55cc6e3e2,Thoughtroad Small PAPER Sticker,500,325,THOUGHTROAD S PAPER STICKER,498,390
14606,491caada535cdeb446cd45d4ebb97e31,"Great Art Printed Girl's Lehenga, Choli and Dupatta Set",1199,676,"GREAT ART PRINTED GIRL'S LEHENGA, CHOLI AND DUPATTA SET",1186,748
14607,737da7e2983c21cdf0a1b04ec4ea85dc,Lavish Blink Full Rim Rectangle Frame,1999,329,LAVISH BLINK FULL RIM RECTANGLE FRAME,1995,424
14609,5effa019f16fe1b2ac81da1a356688b3,Ted Smith Full Rim Wayfarer Frame,1890,1130,TED SMITH FULL RIM WAYFARER FRAME,1870,1323
14612,373310f5345390285c57d61f3d55497b,ZEVA Coffee/Tea s-27 Ceramic Mug,999,475,ZEVA COFFEE/TEA S-27 CERAMIC MUG,996,599
14615,fc8ff72b68b0f3736a9aff8f03aa712f,AM Creation Magic  Ceramic Mug,499,299,AM CREATION MAGIC  CERAMIC MUG,493,375
14616,ad5ff659717f130e4520bba2c0105422,SHOP FRENZY Women's Pyjama,999,271,SHOP FRENZY WOMEN'S PYJAMA,996,303
14617,02fbb3f1ebf0c63c4202bcaca3df8265,Fabpoppy Women's Pyjama,799,365,FABPOPPY WOMEN'S PYJAMA,798,420
14618,72c0e0fd0db052abe86fa2e68c244f3b,Manirathnum Manirathnum Garnet & Peridot Gemstone Silver Ring Sterling Silver Garnet Brass NA K Ring,875,375,MANIRATHNUM MANIRATHNUM GARNET & PERIDOT GEMSTONE SILVER RING STERLING SILVER GARNET BRASS NA K RING,864,443
14619,ee6cd20b363bb9470016832e190c297e,Manirathnum Ruby Gemstone Silver Ring Sterling Silver Ruby Brass NA K Ring,1250,750,MANIRATHNUM RUBY GEMSTONE SILVER RING STERLING SILVER RUBY BRASS NA K RING,1232,909
14620,3a988963bf5c940ff0f0fc5f87a09607,Manirathnum Mix Gemstone Gemstone Silver Ring Sterling Silver NA Brass NA K Ring,900,400,MANIRATHNUM MIX GEMSTONE GEMSTONE SILVER RING STERLING SILVER NA BRASS NA K RING,881,515
14621,09dc5ba5c3009d779d04fa30e221cca0,Manirathnum Manirathnum Hematite Gemstone Silver Ring Sterling Silver NA Brass NA K Ring,750,250,MANIRATHNUM MANIRATHNUM HEMATITE GEMSTONE SILVER RING STERLING SILVER NA BRASS NA K RING,738,292
14622,3d469d490ad3748b4bd12f0a684e4cfe,Manirathnum Pearl Gemstone Silver Ring Sterling Silver Pearl Brass NA K Ring,950,450,MANIRATHNUM PEARL GEMSTONE SILVER RING STERLING SILVER PEARL BRASS NA K RING,941,541
14623,10d2cc6c60343291d8ef41c31cd9f9cd,Manirathnum Manirathnum Black Star Gemstone Silver Ring Sterling Silver NA Brass NA K Ring,1100,600,MANIRATHNUM MANIRATHNUM BLACK STAR GEMSTONE SILVER RING STERLING SILVER NA BRASS NA K RING,1099,719
14624,d9d59d370824ba56e9ffbd4138bf8cb0,BnC  Universal 3 in 1 Cell Phone Camera Lens Mobile Phone Lens,1599,494,BNC Â UNIVERSAL 3 IN 1 CELL PHONE CAMERA LENS MOBILE PHONE LENS,1591,551
